Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-05-14 00:00:00+05:30,2723.820284137604,2723.820284137604,2672.3942758684257,2682.503662109375,2043935,0.0,0.0
2021-05-17 00:00:00+05:30,2685.580002093259,2703.337313029576,2668.8775405417787,2698.54638671875,2890462,0.0,0.0
2021-05-18 00:00:00+05:30,2725.1383427951523,2746.2361880296953,2705.7986513301544,2715.292724609375,2098538,0.0,0.0
2021-05-19 00:00:00+05:30,2711.073583762573,2740.962203038814,2696.217267675573,2709.3154296875,1986041,0.0,0.0
2021-05-20 00:00:00+05:30,2696.2168736987255,2715.2927997021698,2683.030720062466,2689.975341796875,2329027,0.0,0.0
2021-05-21 00:00:00+05:30,2690.854338673333,2714.765186965572,2685.6678709113507,2707.996337890625,1685566,0.0,0.0
2021-05-24 00:00:00+05:30,2708.87548828125,2729.533795590875,2700.5242576667206,2708.87548828125,1652260,0.0,0.0
2021-05-25 00:00:00+05:30,2731.401886201931,2763.4243048225067,2722.65653952181,2750.836181640625,1841613,15.0,0.0
2021-05-26 00:00:00+05:30,2756.1362259082634,2795.888190705017,2741.8255617150744,2790.146240234375,1923753,0.0,0.0
2021-05-27 00:00:00+05:30,2793.193917714031,2842.4863984305903,2793.061497428676,2809.138916015625,5959785,0.0,0.0
2021-05-28 00:00:00+05:30,2817.5315458708037,2825.0402519814484,2769.961597949591,2776.984619140625,1763701,0.0,0.0
2021-05-31 00:00:00+05:30,2782.637888857994,2800.6146992644194,2763.7337050232063,2790.720703125,1652799,0.0,0.0
2021-06-01 00:00:00+05:30,2799.068610059735,2800.261039677647,2766.736923725916,2785.287841796875,1377441,0.0,0.0
2021-06-02 00:00:00+05:30,2783.388774016387,2790.9856875450187,2751.719619257796,2764.484375,2240078,0.0,0.0
2021-06-03 00:00:00+05:30,2786.657161213381,2786.657161213381,2758.4773034623645,2774.908203125,1281706,0.0,0.0
2021-06-04 00:00:00+05:30,2763.2032672713717,2788.6887800926147,2760.5531362605616,2777.116455078125,1836060,0.0,0.0
2021-06-07 00:00:00+05:30,2778.2208596814926,2818.3703040112887,2768.150447443102,2811.9658203125,2559821,0.0,0.0
2021-06-08 00:00:00+05:30,2825.039546487309,2854.190986460442,2815.499032089733,2826.938720703125,2574057,0.0,0.0
2021-06-09 00:00:00+05:30,2828.5734978285386,2844.4742857613664,2814.616096398298,2827.027587890625,1710925,0.0,0.0
2021-06-10 00:00:00+05:30,2835.6397227294783,2848.0069987787656,2820.6223160982004,2841.646728515625,1874324,0.0,0.0
2021-06-11 00:00:00+05:30,2837.0092963972816,2923.0943373291366,2836.523395939516,2891.99951171875,3452954,0.0,0.0
2021-06-14 00:00:00+05:30,2896.5928156108116,2922.829066049496,2888.9516917972583,2894.251953125,1847360,0.0,0.0
2021-06-15 00:00:00+05:30,2913.377320224504,2913.377320224504,2872.3445020711756,2882.23828125,1304985,0.0,0.0
2021-06-16 00:00:00+05:30,2881.6642273428124,2910.4621884354497,2873.62541029358,2892.485595703125,1635552,0.0,0.0
2021-06-17 00:00:00+05:30,2884.6677677124935,2946.9900619599393,2879.8091939190717,2930.82421875,2273413,0.0,0.0
2021-06-18 00:00:00+05:30,2960.1081592410437,2966.380222751199,2893.0599254050558,2912.75927734375,3380431,0.0,0.0
2021-06-21 00:00:00+05:30,2884.22590768231,2902.7768246995624,2872.4769504377414,2891.38134765625,1130569,0.0,0.0
2021-06-22 00:00:00+05:30,2918.6776002896086,2939.03948321946,2901.893437333948,2916.2041015625,1708688,0.0,0.0
2021-06-23 00:00:00+05:30,2940.762274815188,2940.762274815188,2876.629013074305,2881.0458984375,1467104,0.0,0.0
2021-06-24 00:00:00+05:30,2901.009743769587,2988.4640569952844,2896.151170812604,2980.160400390625,4155204,0.0,0.0
2021-06-25 00:00:00+05:30,2981.6179668844566,3003.1722775928047,2959.3126995223847,2986.520751953125,2722861,0.0,0.0
2021-06-28 00:00:00+05:30,2995.9735405120887,2995.9735405120887,2944.295978336073,2947.608642578125,1355238,0.0,0.0
2021-06-29 00:00:00+05:30,2952.2462661469986,2973.7123727957182,2938.55392110652,2951.23046875,1497322,0.0,0.0
2021-06-30 00:00:00+05:30,2955.7791938408336,2987.5807631708603,2949.153866897078,2955.558349609375,1693146,0.0,0.0
2021-07-01 00:00:00+05:30,2966.3799194902176,2969.913427434816,2943.7213860627653,2951.80419921875,990310,0.0,0.0
2021-07-02 00:00:00+05:30,2942.529006552582,2950.21434389237,2910.9040644592897,2937.626220703125,1682274,0.0,0.0
2021-07-05 00:00:00+05:30,2952.2462313685637,2980.514298215899,2916.911147809395,2933.6953125,1972858,0.0,0.0
2021-07-06 00:00:00+05:30,2926.628238859527,2939.878894936464,2876.3641697416374,2881.841064453125,2159420,0.0,0.0
2021-07-07 00:00:00+05:30,2893.060081130474,2899.862041851697,2863.5553714558605,2893.015869140625,2640710,0.0,0.0
2021-07-08 00:00:00+05:30,2913.3775244972285,2913.3775244972285,2854.986214952416,2878.484130859375,2485811,0.0,0.0
2021-07-09 00:00:00+05:30,2870.9750260680994,2899.2430878632313,2827.6895564443034,2834.005615234375,6365067,0.0,0.0
2021-07-12 00:00:00+05:30,2857.7245916296874,2858.6079686286457,2816.515140895574,2820.711181640625,1892226,0.0,0.0
2021-07-13 00:00:00+05:30,2839.173135378925,2839.173135378925,2804.7214389633127,2815.807861328125,1809339,0.0,0.0
2021-07-14 00:00:00+05:30,2815.322587718182,2846.240783692496,2813.555833662507,2839.65966796875,2044279,0.0,0.0
2021-07-15 00:00:00+05:30,2857.4102987057263,2861.172844684802,2827.6639663920655,2835.58740234375,2232968,7.0,0.0
2021-07-16 00:00:00+05:30,2844.484084817698,2850.548508646721,2825.8926855705236,2828.37158203125,1256526,0.0,0.0
2021-07-19 00:00:00+05:30,2815.2693082754054,2832.7983868188567,2811.728089019713,2819.341796875,1597058,0.0,0.0
2021-07-20 00:00:00+05:30,2819.3416893105386,2846.2548681714516,2794.1545954042767,2838.110107421875,1811945,0.0,0.0
2021-07-22 00:00:00+05:30,2824.1225693914685,2855.063931743701,2824.1225693914685,2847.450439453125,2859334,0.0,0.0
2021-07-23 00:00:00+05:30,2859.5346985379906,2869.760012901406,2838.862743596103,2844.351806640625,1776193,0.0,0.0
2021-07-26 00:00:00+05:30,2832.9753500089523,2854.443991333239,2824.8748975730673,2830.806396484375,1259611,0.0,0.0
2021-07-27 00:00:00+05:30,2832.9753493862218,2841.828397353054,2798.581171579533,2817.880859375,1121367,0.0,0.0
2021-07-28 00:00:00+05:30,2822.3520448513914,2836.9152673506533,2773.129005543344,2831.028076171875,1660654,0.0,0.0
2021-07-29 00:00:00+05:30,2833.1968876310666,2855.5065269494357,2824.388147472567,2829.25732421875,1731997,0.0,0.0
2021-07-30 00:00:00+05:30,2849.7961978206204,2853.7800694857933,2799.6437665357093,2804.15869140625,2999943,0.0,0.0
2021-08-02 00:00:00+05:30,2815.2694654644215,2855.0195673734447,2803.7605022408247,2850.150390625,2608669,0.0,0.0
2021-08-03 00:00:00+05:30,2858.6492426950676,2912.652836316746,2849.751886091919,2908.1376953125,3804735,0.0,0.0
2021-08-04 00:00:00+05:30,2921.505836757805,2926.109378484922,2887.1559673281517,2898.443603515625,2929598,0.0,0.0
2021-08-05 00:00:00+05:30,2899.3736831427177,2934.7858807994226,2888.3073713749973,2907.297119140625,2534521,0.0,0.0
2021-08-06 00:00:00+05:30,2897.2042808024594,2942.753169760051,2890.5201863016146,2930.181884765625,2292362,0.0,0.0
2021-08-09 00:00:00+05:30,2942.6648617114934,2954.262442321804,2930.3592100944475,2941.6025390625,1510489,0.0,0.0
2021-08-10 00:00:00+05:30,2935.3166732407713,2965.682454885937,2935.3166732407713,2951.517578125,2040777,0.0,0.0
2021-08-11 00:00:00+05:30,2965.7715305979195,2974.624579942988,2945.498134053273,2960.63671875,1929707,0.0,0.0
2021-08-12 00:00:00+05:30,2944.524198821045,2981.707005901768,2944.524198821045,2967.32080078125,1310205,0.0,0.0
2021-08-13 00:00:00+05:30,2975.2885735360687,3080.861187504432,2972.4113324845202,3066.1650390625,4363584,0.0,0.0
2021-08-16 00:00:00+05:30,3063.1547303753764,3093.5650379258386,3042.3500667442145,3074.619384765625,2083489,0.0,0.0
2021-08-17 00:00:00+05:30,3082.719655689801,3152.3930940101595,3065.8102490618444,3145.531982421875,4336019,0.0,0.0
2021-08-18 00:00:00+05:30,3163.946471418309,3182.670580449976,3130.968869437291,3152.171875,2631309,0.0,0.0
2021-08-20 00:00:00+05:30,3103.87910584242,3164.965146430876,3098.5672762260324,3151.242919921875,2836148,0.0,0.0
2021-08-23 00:00:00+05:30,3169.3913519151556,3251.7247026771975,3153.3672477306477,3220.207763671875,3744176,0.0,0.0
2021-08-24 00:00:00+05:30,3237.5593488015643,3246.722339074466,3182.1391870835214,3198.782958984375,2511141,0.0,0.0
2021-08-25 00:00:00+05:30,3195.9503862746396,3273.635883891149,3193.338780294793,3239.330322265625,2123263,0.0,0.0
2021-08-26 00:00:00+05:30,3240.2158378999643,3264.6503388708297,3229.503562472118,3250.706787109375,1902533,0.0,0.0
2021-08-27 00:00:00+05:30,3245.5271438653544,3301.7439942841897,3232.336189828916,3293.46630859375,3944728,0.0,0.0
2021-08-30 00:00:00+05:30,3288.907686574179,3311.3502521292385,3264.6504188945714,3276.779052734375,2033114,0.0,0.0
2021-08-31 00:00:00+05:30,3283.9493355267155,3367.787867811746,3278.681815520326,3352.162109375,3207480,0.0,0.0
2021-09-01 00:00:00+05:30,3360.616785206259,3378.9425500537704,3281.824663529927,3288.86279296875,2643336,0.0,0.0
2021-09-02 00:00:00+05:30,3305.728049074127,3416.523855854154,3295.104391712346,3396.693115234375,3403717,0.0,0.0
2021-09-03 00:00:00+05:30,3386.290764265217,3414.531900131257,3368.1863248448262,3401.38525390625,1746812,0.0,0.0
2021-09-06 00:00:00+05:30,3408.1580915226373,3432.858226910187,3376.552751107379,3410.1943359375,1723693,0.0,0.0
2021-09-07 00:00:00+05:30,3420.8181151977305,3426.0856360966154,3371.4623672882394,3378.23486328125,1585039,0.0,0.0
2021-09-08 00:00:00+05:30,3373.011704958911,3377.4382295061014,3325.2052398492574,3341.2734375,4147175,0.0,0.0
2021-09-09 00:00:00+05:30,3355.039702736924,3371.8604946659234,3333.172716457,3356.544677734375,1441148,0.0,0.0
2021-09-13 00:00:00+05:30,3334.94340668906,3410.5483552564024,3334.94340668906,3404.30712890625,1691473,0.0,0.0
2021-09-14 00:00:00+05:30,3408.379146448871,3449.5901278133597,3386.2908350791995,3440.205810546875,1991188,0.0,0.0
2021-09-15 00:00:00+05:30,3436.841647844263,3523.51289619719,3422.5881549493306,3500.98193359375,2461369,0.0,0.0
2021-09-16 00:00:00+05:30,3479.248438680286,3525.062969647641,3445.695467673765,3455.61083984375,2946666,0.0,0.0
2021-09-17 00:00:00+05:30,3470.3947132938247,3492.5273326388105,3368.5846643068885,3388.81396484375,6477148,0.0,0.0
2021-09-20 00:00:00+05:30,3372.126457500695,3427.015362821,3371.1084432930547,3384.96337890625,2002008,0.0,0.0
2021-09-21 00:00:00+05:30,3415.505724170102,3427.5016467557025,3383.3248100645906,3419.887939453125,1568129,0.0,0.0
2021-09-22 00:00:00+05:30,3419.4903631093684,3449.900674541708,3410.5930051503906,3419.180419921875,1744067,0.0,0.0
2021-09-23 00:00:00+05:30,3426.12955476776,3434.0972979183825,3395.143886959783,3425.465576171875,2003869,0.0,0.0
2021-09-24 00:00:00+05:30,3443.835428800622,3491.995920064041,3412.849762988791,3427.2802734375,2320754,0.0,0.0
2021-09-27 00:00:00+05:30,3452.6888746968325,3456.230094055496,3366.7256883097275,3396.870361328125,1673362,0.0,0.0
2021-09-28 00:00:00+05:30,3408.4233928218655,3408.4233928218655,3320.999546057928,3345.699462890625,2253075,0.0,0.0
2021-09-29 00:00:00+05:30,3328.56914927478,3369.4701892693497,3295.2372926797393,3356.9873046875,2489161,0.0,0.0
2021-09-30 00:00:00+05:30,3368.5848793374157,3368.5848793374157,3319.981730608833,3342.5126953125,2252412,0.0,0.0
2021-10-01 00:00:00+05:30,3348.001520610222,3373.0113819065105,3297.760471811483,3302.364013671875,1578374,0.0,0.0
2021-10-04 00:00:00+05:30,3297.5834677792773,3349.6835272429826,3282.2233425522586,3340.520751953125,1356860,0.0,0.0
2021-10-05 00:00:00+05:30,3323.434680680715,3399.570904052729,3312.456986091937,3393.639404296875,1877966,0.0,0.0
2021-10-06 00:00:00+05:30,3396.029343257922,3415.019088719637,3359.7318450635594,3373.80810546875,1678154,0.0,0.0
2021-10-07 00:00:00+05:30,3390.7172487873872,3451.8032775514416,3381.908509606429,3446.40283203125,1647233,0.0,0.0
2021-10-08 00:00:00+05:30,3474.821833138115,3532.2780363566103,3452.689209997108,3484.250244140625,2934339,0.0,0.0
2021-10-11 00:00:00+05:30,3324.319708750894,3326.532970873897,3240.21574807677,3262.879638671875,11845402,0.0,0.0
2021-10-12 00:00:00+05:30,3280.9396061000634,3281.8249109047315,3214.1877102836343,3233.8857421875,5752877,0.0,0.0
2021-10-13 00:00:00+05:30,3231.3625227170273,3253.893486668199,3226.9359987133057,3235.966064453125,3545655,0.0,0.0
2021-10-14 00:00:00+05:30,3215.3873476685717,3255.3025009499747,3200.4856471328017,3203.368408203125,6442299,7.0,0.0
2021-10-18 00:00:00+05:30,3196.2726590535945,3239.9575806125013,3194.498652086735,3235.03466796875,3590107,0.0,0.0
2021-10-19 00:00:00+05:30,3254.4160669882417,3273.1319287564406,3215.5652676856744,3223.50390625,3135441,0.0,0.0
2021-10-20 00:00:00+05:30,3203.856962964717,3219.8230275642086,3173.9649853308347,3201.06298828125,2933693,0.0,0.0
2021-10-21 00:00:00+05:30,3196.849878744259,3199.8212109811748,3114.491504839272,3133.34033203125,4871211,0.0,0.0
2021-10-22 00:00:00+05:30,3157.7323632415505,3159.1516554194964,3091.207102780001,3103.4921875,2691670,0.0,0.0
2021-10-25 00:00:00+05:30,3107.1732174246354,3117.4181510183253,3060.1620325763606,3098.2587890625,2595594,0.0,0.0
2021-10-26 00:00:00+05:30,3099.634113754694,3130.2357382859686,3082.337543367453,3089.078857421875,3878763,0.0,0.0
2021-10-27 00:00:00+05:30,3089.433136635638,3114.490985073754,3089.433136635638,3095.42041015625,2510813,0.0,0.0
2021-10-28 00:00:00+05:30,3120.478253064307,3120.478253064307,3029.116894319104,3035.015380859375,2424942,0.0,0.0
2021-10-29 00:00:00+05:30,3015.856313483621,3069.9191338563896,3003.3494774292535,3013.816162109375,3960501,0.0,0.0
2021-11-01 00:00:00+05:30,3049.4733749755624,3092.9809361870434,3027.2982893992285,3083.57861328125,2020718,0.0,0.0
2021-11-02 00:00:00+05:30,3099.190236224732,3116.5755914866954,3077.6804012995885,3090.49755859375,3087414,0.0,0.0
2021-11-03 00:00:00+05:30,3108.23783282908,3122.163745415681,3074.39873362359,3097.63818359375,1537639,0.0,0.0
2021-11-04 00:00:00+05:30,3115.999217340445,3116.2653617280953,3108.9475821125666,3112.18505859375,328991,0.0,0.0
2021-11-08 00:00:00+05:30,3147.088570475876,3147.088570475876,3087.8366904944155,3106.95166015625,2526082,0.0,0.0
2021-11-09 00:00:00+05:30,3111.6077779860047,3135.5568686375505,3100.963737696429,3109.567626953125,1782692,0.0,0.0
2021-11-10 00:00:00+05:30,3102.7383307642617,3121.986263947992,3086.9496247069433,3090.58642578125,1516489,0.0,0.0
2021-11-11 00:00:00+05:30,3086.7720251318847,3113.426522280305,3047.743873089987,3094.04541015625,1284514,0.0,0.0
2021-11-12 00:00:00+05:30,3109.833946572736,3134.8030058714526,3091.8277340904806,3127.618408203125,1747259,0.0,0.0
2021-11-15 00:00:00+05:30,3129.3485615298887,3166.2479962691427,3129.3485615298887,3151.789794921875,1809157,0.0,0.0
2021-11-16 00:00:00+05:30,3165.7156378788404,3171.525554383202,3141.7665422714635,3154.539306640625,2013204,0.0,0.0
2021-11-17 00:00:00+05:30,3149.394919496819,3160.2607130817687,3110.189188992321,3123.937744140625,1632914,0.0,0.0
2021-11-18 00:00:00+05:30,3117.950252419845,3123.00634559004,3061.5813534905255,3082.9580078125,2136598,0.0,0.0
2021-11-22 00:00:00+05:30,3085.352617272779,3118.6596390883306,3051.557916817855,3067.612548828125,3167936,0.0,0.0
2021-11-23 00:00:00+05:30,3055.727426655977,3087.6151630225495,3022.7309357804584,3072.80224609375,2153461,0.0,0.0
2021-11-24 00:00:00+05:30,3079.853553174247,3098.347663033605,3037.100027177156,3054.21923828125,2161746,0.0,0.0
2021-11-25 00:00:00+05:30,3054.7513835573277,3071.693237675039,3046.0145286811985,3056.525390625,1849619,0.0,0.0
2021-11-26 00:00:00+05:30,3037.9870505637437,3095.6422792605736,3026.3672178510988,3057.3681640625,1941251,0.0,0.0
2021-11-29 00:00:00+05:30,3057.633665844381,3130.545518141723,3021.5326709857773,3106.285888671875,2981745,0.0,0.0
2021-11-30 00:00:00+05:30,3096.5290687949237,3161.0585703001743,3096.5290687949237,3130.3681640625,5588446,0.0,0.0
2021-12-01 00:00:00+05:30,3135.5576874510098,3184.3428848512376,3135.5576874510098,3173.521484375,2102118,0.0,0.0
2021-12-02 00:00:00+05:30,3183.633089526473,3235.7889414326537,3170.2394658907515,3231.26513671875,3152938,0.0,0.0
2021-12-03 00:00:00+05:30,3234.413817790303,3251.7103857650372,3220.5766933426667,3229.091796875,2486263,0.0,0.0
2021-12-06 00:00:00+05:30,3229.091829206644,3244.658783850488,3124.026308562444,3136.799072265625,1849642,0.0,0.0
2021-12-07 00:00:00+05:30,3159.950033925637,3191.4386588251064,3126.06654283749,3179.464111328125,1484458,0.0,0.0
2021-12-08 00:00:00+05:30,3194.099693371914,3234.4139602705127,3194.099693371914,3217.072998046875,1428660,0.0,0.0
2021-12-09 00:00:00+05:30,3202.082671536623,3224.036008412116,3163.054517091301,3194.764892578125,1567957,0.0,0.0
2021-12-10 00:00:00+05:30,3179.907906529748,3230.467111738171,3171.12665750973,3225.854736328125,1510718,0.0,0.0
2021-12-13 00:00:00+05:30,3237.5631428504566,3248.207186059828,3194.720825622014,3201.7724609375,1883864,0.0,0.0
2021-12-14 00:00:00+05:30,3197.6475335147647,3224.2576378158583,3172.5452918133496,3214.3232421875,1747007,0.0,0.0
2021-12-15 00:00:00+05:30,3210.952228757985,3213.6132388923147,3156.0909832004613,3166.91259765625,1603233,0.0,0.0
2021-12-16 00:00:00+05:30,3177.2465604843114,3200.7077599220047,3166.602518405637,3176.891845703125,2072320,0.0,0.0
2021-12-17 00:00:00+05:30,3195.4300814535413,3238.7602886798354,3169.884337561044,3179.3310546875,4333992,0.0,0.0
2021-12-20 00:00:00+05:30,3183.4555650185303,3198.5346245351966,3113.5152523447928,3154.982666015625,2312310,0.0,0.0
2021-12-21 00:00:00+05:30,3177.8231801936154,3229.7572813308107,3163.4093725133384,3200.574951171875,2340989,0.0,0.0
2021-12-22 00:00:00+05:30,3214.500519649866,3225.8542071800953,3198.7562083298367,3220.48779296875,1224328,0.0,0.0
2021-12-23 00:00:00+05:30,3235.789458220038,3255.7470412271514,3219.823391814347,3248.828369140625,1792861,0.0,0.0
2021-12-24 00:00:00+05:30,3268.607910238929,3286.3479803080686,3232.950412710677,3256.10107421875,2209923,0.0,0.0
2021-12-27 00:00:00+05:30,3256.189982037391,3281.9130845923037,3240.312705357694,3278.453857421875,1534135,0.0,0.0
2021-12-28 00:00:00+05:30,3290.783507922426,3304.0885625366677,3276.4584857425416,3287.723388671875,1456218,0.0,0.0
2021-12-29 00:00:00+05:30,3275.0385547359824,3299.608507488964,3268.607779592957,3277.211669921875,1456923,0.0,0.0
2021-12-30 00:00:00+05:30,3265.370467794672,3317.3931371882327,3264.172926431202,3311.849365234375,1966475,0.0,0.0
2021-12-31 00:00:00+05:30,3319.8768098436235,3335.133227039575,3309.676269388582,3315.9296875,1207141,0.0,0.0
2022-01-03 00:00:00+05:30,3326.263417742371,3397.2237039875417,3321.828399852048,3386.35791015625,2346158,0.0,0.0
2022-01-04 00:00:00+05:30,3398.199213823808,3449.6895940340164,3380.991215898721,3445.786865234375,2488606,0.0,0.0
2022-01-05 00:00:00+05:30,3428.2684327770844,3432.7034501545454,3381.611963344765,3424.676025390625,1733031,0.0,0.0
2022-01-06 00:00:00+05:30,3381.257344785918,3401.658425302727,3345.777204756685,3377.221435546875,1810293,0.0,0.0
2022-01-07 00:00:00+05:30,3388.353496871756,3428.1798688915587,3367.4201268665024,3418.068115234375,2460591,0.0,0.0
2022-01-10 00:00:00+05:30,3528.499982192148,3528.499982192148,3424.7205709512023,3441.440673828125,3937092,0.0,0.0
2022-01-11 00:00:00+05:30,3420.285327633747,3481.488566120969,3420.285327633747,3473.416748046875,1906106,0.0,0.0
2022-01-12 00:00:00+05:30,3481.4888900484816,3485.0369042039447,3403.0334703465164,3423.744873046875,3203744,0.0,0.0
2022-01-13 00:00:00+05:30,3475.2797850755724,3479.7148026675522,3421.1725704534156,3457.450927734375,6684507,0.0,0.0
2022-01-14 00:00:00+05:30,3439.6669332386305,3527.6132519299485,3423.8782261400397,3519.76318359375,3348123,0.0,0.0
2022-01-17 00:00:00+05:30,3541.539286003683,3586.1556110947845,3514.5744627618396,3565.00048828125,3442604,0.0,0.0
2022-01-18 00:00:00+05:30,3578.1282350812835,3585.002513185261,3530.2744327520645,3539.6767578125,2389041,0.0,0.0
2022-01-19 00:00:00+05:30,3564.9117788335907,3564.9117788335907,3474.7227096532292,3478.41015625,3102539,7.0,0.0
2022-01-20 00:00:00+05:30,3474.2784062499186,3483.1640287722967,3386.310743278373,3400.1279296875,6176776,0.0,0.0
2022-01-21 00:00:00+05:30,3382.756324156083,3422.3418138894167,3350.8570276785663,3406.30322265625,3112358,0.0,0.0
2022-01-24 00:00:00+05:30,3412.0790577085536,3420.653596691898,3323.3117752465123,3351.079345703125,3258414,0.0,0.0
2022-01-25 00:00:00+05:30,3349.4356774693665,3384.8892273931497,3307.406636193079,3349.791015625,3330501,0.0,0.0
2022-01-27 00:00:00+05:30,3315.2256551137434,3317.3581176759967,3221.1270024404544,3242.585693359375,5718297,0.0,0.0
2022-01-28 00:00:00+05:30,3239.6979015769352,3314.1594600905173,3239.6979015769352,3278.839111328125,3143862,0.0,0.0
2022-01-31 00:00:00+05:30,3331.2197934091673,3339.2168534626967,3306.6953891380213,3319.890625,2739393,0.0,0.0
2022-02-01 00:00:00+05:30,3349.879425432354,3383.644788341221,3320.02364934981,3377.11376953125,2105169,0.0,0.0
2022-02-02 00:00:00+05:30,3401.3272782809076,3433.4044616031847,3377.11395747897,3426.4736328125,1984212,0.0,0.0
2022-02-03 00:00:00+05:30,3421.852482789957,3449.8421875959507,3390.7972822729826,3398.39453125,1960538,0.0,0.0
2022-02-04 00:00:00+05:30,3390.1316781159926,3398.4840766951115,3348.991201555373,3389.776123046875,2307366,0.0,0.0
2022-02-07 00:00:00+05:30,3368.539210961275,3404.7925911476827,3337.5727323379806,3357.87646484375,1919149,0.0,0.0
2022-02-08 00:00:00+05:30,3369.0275194842293,3376.2692134942267,3306.339422810846,3326.28759765625,2946443,0.0,0.0
2022-02-09 00:00:00+05:30,3332.1082913026003,3356.9435617136155,3328.642985453299,3341.482666015625,1638721,0.0,0.0
2022-02-10 00:00:00+05:30,3367.4729203279344,3367.4729203279344,3339.216600228163,3350.1904296875,2112459,0.0,0.0
2022-02-11 00:00:00+05:30,3334.3289254726697,3334.3289254726697,3278.7938001316857,3283.192138671875,3851488,0.0,0.0
2022-02-14 00:00:00+05:30,3309.0049772974558,3370.537897457995,3296.565108961751,3317.66845703125,5951745,0.0,0.0
2022-02-15 00:00:00+05:30,3364.0969462982075,3407.6365000141645,3330.331578110323,3392.353271484375,3931683,0.0,0.0
